id,Topic,Subtopic,Purpose,Persuasion_Techniques,Call_to_Action,Keywords,Emojis,Hashtags,Mentioned_Entities,Linked_URLs,Bias,Subjectivity,Sentiment,Emotional_Intensity,Informality,Personal_Pronouns,Persuasiveness,Factual_vs_Opinion,Political_Orientation,Emotion_Type,Time_Reference,Directness,Clarity,Tone,Device_Usage,Style,Technique,Authenticity,Theme,tweet_text
1465919010000838659,Goodnight Twitter see you tomorrow remember @lloydkaufman and @Troma_Team loves you #shakeshitstorm #theanthonychobotsaga #mentalhealthmatters #AllLivesMatter and fawk the Matthew jarbo https://t.co/tdHuFeNG9z,Personal Message,"@lloydkaufman, @Troma_Team, Matthew jarbo",Express feelings,Appeal to emotion,None,"Goodnight, Twitter, tomorrow, remember, loves, fawk, Matthew jarbo",None,"#shakeshitstorm, #theanthonychobotsaga, #mentalhealthmatters, #AllLivesMatter","@lloydkaufman, @Troma_Team, Matthew jarbo",https://t.co/tdHuFeNG9z,Neutral,Somewhat Subjective,Positive,Calm,Casual,you,Medium,Opinionated,None,Love,Future,Direct,Clear and Unambiguous,Assertive,None,None,None,Unverified Claims,Social Issues
1465909749216546823,@zazabelou Yes all lives are important! But let's support #BlackLivesMatter and not redirect that phrase: https://t.co/fQhOayAhXi,Black Lives Matter,Support for the movement,Persuade,Appeal to emotion,Soft,"all lives, important, support, BlackLivesMatter, redirect",,BlackLivesMatter,@zazabelou,https://t.co/fQhOayAhXi,Moderate,Somewhat Subjective,Positive,Moderate,Semi-formal,let's,Medium,Opinionated,Left-leaning,Anticipation,Present,Direct,Clear and Unambiguous,Assertive,None,Deductive,None,Unverified Claims,Social Issues
1465930701589594112,"Down the road from me about three hours in Minneapolis, #BlackLivesMatter protesters attack a car.nnDon't try it in South Dakota.",Protest,"Black Lives Matter, Protest in Minneapolis",To express opinion,"Appeal to emotion, Anecdotal evidence",None,"Minneapolis, BlackLivesMatter, protesters, car, South Dakota",None,BlackLivesMatter,"Minneapolis, South Dakota",None,Moderate,Highly Subjective,Negative,Moderate,Casual,me,Medium,Opinionated,None,Anger,Past,Direct,Clear and Unambiguous,Assertive,None,Deductive,Anecdotal Evidence,Unverified Claims,Social Issues
1465915512534278146,"Its a good night for Atlantans. The real story here isnâ€™t about the mayor but about what happened in districts 4 & 12 where long standing, BlueLivesMatter loving, poor people hating incumbents lost to true representatives of communities of Atlanta. nTold you a new day was coming!",Atlanta's political landscape,Election results in districts 4 & 12,To express feelings and narrate an event,"Appeal to emotion, anecdotal evidence",None,"Atlantans, mayor, districts 4 & 12, BlueLivesMatter, poor people hating, incumbents, representatives, communities of Atlanta, new day",None,None,"Atlanta, districts 4 & 12, BlueLivesMatter",None,Strong,Highly Subjective,Positive,Moderate,Casual,First person,Medium,Opinionated,Left-leaning,Joy,Present,Direct,Clear and Unambiguous,Assertive,None,Inductive,Storytelling,Unverified Claims,Politics
1465922707065913349,"Self care is just as important for men as it is for women although society pushes back against that truth. You brain is your most important muscle! Fight for it's health! We need our men healthy, happy and HERE. #SpeakOutForGregory #SelfCare #MentalHealthMatters #BlackLivesMatter https://t.co/KDODuINiGh","Self Care, Mental Health",Male Mental Health,"To Inform, To Persuade","Appeal to Emotion, Appeal to Authority",Soft,"Self care, Men, Women, Society, Brain, Muscle, Health, Happy, Here",None,"SpeakOutForGregory, SelfCare, MentalHealthMatters, BlackLivesMatter",None,https://t.co/KDODuINiGh,Moderate,Highly Subjective,Positive,High,Semi-formal,"Second person, Third person",High,Opinionated,None,"Joy, Anticipation",Present,Direct,Clear and Unambiguous,Assertive,Metaphor,Deductive,Storytelling,Unverified Claims,"Health and Wellness, Social Issues"
1465925668194107392,RT @la77465262: #AmberHeardIsAnAbuser,Amber Heard,Allegations against Amber Heard,To express opinion,None,None,"Amber Heard, Abuser",None,AmberHeardIsAnAbuser,Amber Heard,None,Strong,Highly Subjective,Negative,Moderate,Casual,None,Low,Opinionated,None,Anger,None,Direct,Clear and Unambiguous,Assertive,None,None,None,Unverified Claims,Entertainment
1465923273716342785,RT @BrunoAmato_1: Things I AM FOR and Kevin McCarthy #CA23 is against...nnDoing Townhalls in my District.nViolence Against Women Act.nUniversal Background Checks.nFor the People Act.nPro Choice.nLGBTQ Rights.nDC Statehood.nExpel Entire Sedition Caucus.nJail Domestic Terroristsn#BlackLivesMatter,Political Views,"Kevin McCarthy's Position, Bruno Amato's Position",Persuade,Contrast,None,"Kevin McCarthy, CA23, Townhalls, Violence Against Women Act, Universal Background Checks, For the People Act, Pro Choice, LGBTQ Rights, DC Statehood, Sedition Caucus, Domestic Terrorists, BlackLivesMatter",None,"CA23, BlackLivesMatter","Bruno Amato, Kevin McCarthy",None,Strong,Highly Subjective,Negative,High,Semi-formal,First person,High,Opinionated,Left-leaning,Anger,Present,Direct,Clear and Unambiguous,Assertive,None,Deductive,None,Unverified Claims,Politics
1465922324075618310,"@QuoteDiggingâ¬‡ï¸is right. When the Panthers & other #BlackLivesMatter citizens took up arms to defend themselves in CA late '60s, then-governor Ronald Reagan (& #NRA) pushed for the Mulford Act repealing #OpenCarry of loaded guns. #SystemicRacism #AbortionRights #GunReformNow",Gun Control and Racial Issues,"Black Lives Matter, Mulford Act, Open Carry","To Inform, To Express Opinion","Appeal to Authority, Anecdotal Evidence",None,"Panthers, Black Lives Matter, California, Ronald Reagan, NRA, Mulford Act, Open Carry, Systemic Racism, Abortion Rights, Gun Reform",None,"#BlackLivesMatter, #NRA, #OpenCarry, #SystemicRacism, #AbortionRights, #GunReformNow","QuoteDigging, Panthers, California, Ronald Reagan, NRA",None,Moderate,Somewhat Subjective,Negative,Moderate,Semi-formal,Third Person,Medium,Mixed,Left-leaning,Anger,Past,Direct,Clear and Unambiguous,Assertive,None,Deductive,Anecdotal Evidence,Verified Facts,"Politics, Social Issues"
1465912686458425347,"ðŸ“£ New Podcast! ""Do It All For Love"" on @Spreaker #autre #barrymanilow #blacklivesmatter #celeste #chaney #claptone #disco #djmix #funkyhouse #gaypride #hotswing #house #hutch_pre55ure #jeffersonairplane #joycemuniz #kylieminogue #markknight #novodor https://t.co/7vRs6V74rR",Podcast,Music,Inform,None,None,"Podcast, Do It All For Love, Music",ðŸ“£,"autre, barrymanilow, blacklivesmatter, celeste, chaney, claptone, disco, djmix, funkyhouse, gaypride, hotswing, house, hutch_pre55ure, jeffersonairplane, joycemuniz, kylieminogue, markknight, novodor",@Spreaker,https://t.co/7vRs6V74rR,Neutral,Objective,Neutral,Calm,Semi-formal,None,Low,Factual,None,None,Present,Direct,Clear and Unambiguous,Assertive,None,None,None,Verified Facts,Entertainment
1465953292161372161,"#PS5Share, #MarvelsSpiderManMilesMorales #blacklivesmatter https://t.co/l9q4S1uUZI",Video Games,Marvel's Spider-Man: Miles Morales,Inform,None,None,"PS5Share, MarvelsSpiderManMilesMorales, blacklivesmatter",,"PS5Share, MarvelsSpiderManMilesMorales, blacklivesmatter",,https://t.co/l9q4S1uUZI,Neutral,Objective,Neutral,Calm,Semi-formal,,Low,Factual,None,None,None,Direct,Clear and Unambiguous,Passive,None,None,None,Unverified Claims,Entertainment
1465936328462422020,"RT @stranahan: Down the road from me about three hours in Minneapolis, #BlackLivesMatter protesters attack a car.nnDon't try it in South Dakota.",Black Lives Matter protest,Protesters' attack on a car,To express opinion and inform,Anecdotal evidence,None,"Black Lives Matter, protesters, attack, car, Minneapolis, South Dakota",None,BlackLivesMatter,"stranahan, Minneapolis, South Dakota",None,Moderate,Somewhat Subjective,Negative,Moderate,Semi-formal,First person,Medium,Mixed,None,Disgust,Past,Direct,Clear and Unambiguous,Assertive,None,Deductive,Anecdotal Evidence,Unverified Claims,Social Issues
1465916619754905606,RT @whatsstreamin: @emilygmoran @LBBookNews @ViragoBooks @celestewb shame on Little Brown books and @backbaybooks for publishing Alice Seabold books after she sent an innocent Black man to prison for decades. She's a coward who has refused to comment. nnShamennhttps://t.co/LDq9EQfMyM #BlackLivesMatter #book https://t.co/6g5mWEiJqL,Publishing of Alice Seabold's books,Accusation of Alice Seabold sending an innocent man to prison,"Express feelings, Inform","Appeal to emotion, Anecdotal evidence",None,"Little Brown books, publishing, Alice Seabold, innocent Black man, prison, coward, refused to comment, shame",,"#BlackLivesMatter, #book","@whatsstreamin, @emilygmoran, @LBBookNews, @ViragoBooks, @celestewb, @backbaybooks, Alice Seabold, Little Brown books","https://t.co/LDq9EQfMyM, https://t.co/6g5mWEiJqL",Strong,Highly Subjective,Negative,High,Semi-formal,she,High,Opinionated,Left-leaning,Anger,Past,Direct,Clear and Unambiguous,Aggressive,None,Deductive,Anecdotal Evidence,Unverified Claims,Social Issues
1465921794360201216,"RT @RealRichLawley: Hey #Humanity... Peace everyone, yeh ðŸ™‚nRichnn#PeaceIsAChoicen#PutDownYourGunsn#ActOnClimatennbreathe in... breathe out...nn#GlobalConsciousness #Resistn#BlackLivesMatterÂ Â Â Â Â Â Â Â Â Â  #EnoughIsEnough",Peace and Activism,"Gun Violence, Climate Change, Racial Justice",To Express Feelings,"Appeal to Emotion, Use of Hashtags",Soft,"Peace, Humanity, Breathe in, Breathe out",ðŸ™‚,"#Humanity, #PeaceIsAChoice, #PutDownYourGuns, #ActOnClimate, #GlobalConsciousness, #Resist, #BlackLivesMatter, #EnoughIsEnough",@RealRichLawley,None,Moderate,Highly Subjective,Mixed,Moderate,Casual,None,Medium,Opinionated,Left-leaning,Joy,Present,Direct,Clear and Unambiguous,Assertive,None,Inductive,None,Unverified Claims,Social Issues
1465872913068961796,"Bravo, @mmcornelius. Thank you very much for writing this column.",Appreciation,Column written by @mmcornelius,Express feelings,None,None,"Bravo, @mmcornelius, Thank you, writing, column",None,None,@mmcornelius,None,Neutral,Somewhat Subjective,Positive,Moderate,Semi-formal,Second person,Low,Opinionated,None,Joy,None,Direct,Clear and Unambiguous,Assertive,None,None,None,Unverified Claims,None
1465960720001122304,"RT @KimSchwan: I just want to remind #Florida that we could've had THIS guy for governor, but instead you fools elected one of the dumbest people alive in @GovRonDeSantis and I hate it here with you people. Stop voting for sociopathic idiots! #BlackLivesMatter https://t.co/VSRcyJG0l7",Florida Governor Election,Criticism of Governor Ron DeSantis,"Express feelings, Persuade","Appeal to emotion, Direct criticism",Hard,"Florida, governor, fools, dumbest people, GovRonDeSantis, hate, sociopathic idiots, voting",,"Florida, BlackLivesMatter","Florida, GovRonDeSantis",https://t.co/VSRcyJG0l7,Strong,Highly Subjective,Negative,High,Casual,"I, you",High,Opinionated,Left-leaning,Anger,Past,Direct,Clear and Unambiguous,Aggressive,,Deductive,,Unverified Claims,Politics
1465991430292320260,"@KeeleyFox29 @SEPTA @FOX29philly Once again, #AllLivesMatter",Social Issues,All Lives Matter Movement,Expressing Opinion,None,None,"Once again, All Lives Matter",None,AllLivesMatter,"KeeleyFox29, SEPTA, FOX29philly",None,Moderate,Somewhat Subjective,Neutral,Calm,Semi-formal,None,Low,Opinionated,Right-leaning,None,None,Direct,Clear and Unambiguous,Assertive,None,None,None,Unverified Claims,Social Issues
1465951314123309057,RT @marla_vous: This should not even be a contest. MGT is off her rocker â€¦ she has zero credibility. nn@Marcus4Georgia n#DemVoice1,Political Commentary,Credibility of MGT,Express Opinion,Appeal to Emotion,None,"contest, MGT, off her rocker, zero credibility",,#DemVoice1,"@marla_vous, @Marcus4Georgia, MGT",,Strong,Highly Subjective,Negative,Moderate,Casual,she,Medium,Opinionated,Unknown,Disgust,Present,Direct,Clear and Unambiguous,Assertive,None,Deductive,None,Unverified Claims,Politics
1465979717681496066,Refugees deserve a chance at a better life #nototrump2017 #notohate #blacklivesmatter,Refugees,Refugees' Rights,Express feelings,Appeal to emotion,None,"Refugees, chance, better life, nototrump2017, notohate, blacklivesmatter",,"nototrump2017, notohate, blacklivesmatter",,,Strong,Highly Subjective,Negative,Moderate,Casual,They,Medium,Opinionated,Left-leaning,Anger,Present,Direct,Clear and Unambiguous,Assertive,None,Deductive,None,Unverified Claims,Politics
1465955393629134850,RT @melicas92: This is absolutely disgusting.. calling for the genocide of any race is pure evil. The liberal hypocrisy knows no bounds.. #LiberalHypocrisy #AllLivesMatter,Political discourse,"Liberal hypocrisy, Genocide",Express feelings,Appeal to emotion,None,"disgusting, genocide, race, evil, liberal hypocrisy",None,"#LiberalHypocrisy, #AllLivesMatter",@melicas92,None,Strong,Highly Subjective,Negative,High,Casual,Third person,Medium,Opinionated,Right-leaning,Disgust,Present,Direct,Clear and Unambiguous,Assertive,None,Deductive,Anecdotal Evidence,Unverified Claims,Politics
1465867382677770243,eminem (raper) gets with #blacklivesmatter,Eminem,Black Lives Matter,Inform,None,None,"eminem, raper, gets with, black lives matter",None,#blacklivesmatter,"Eminem, Black Lives Matter",None,Neutral,Objective,Neutral,Calm,Casual,Third person,Low,Factual,None,None,Present,Direct,Clear and Unambiguous,Passive,None,None,None,Unverified Claims,Entertainment
1465949435460993025,Nicki Minaj - Itty Bitty Piggy (Audio) https://t.co/1pHrBKnurz via https://t.co/FHjp4DMMYA #holidayseason #nickitheninja #BlackLivesMatter #StopAsianHate #TransRightsAreHumanRights https://t.co/t5fcFCEI6C,Music,Nicki Minaj - Itty Bitty Piggy,Inform,None,None,"Nicki Minaj, Itty Bitty Piggy, Audio",None,"#holidayseason, #nickitheninja, #BlackLivesMatter, #StopAsianHate, #TransRightsAreHumanRights",Nicki Minaj,"https://t.co/1pHrBKnurz, https://t.co/FHjp4DMMYA, https://t.co/t5fcFCEI6C",Neutral,Objective,Neutral,Calm,Semi-formal,None,Low,Factual,None,None,None,Direct,Clear and Unambiguous,Neutral,None,None,None,Verified Facts,Entertainment
1466006018102632448,#BlackLivesMatter,Social Issues,Racial Equality,Express Support,None,None,BlackLivesMatter,None,BlackLivesMatter,None,None,Neutral,Objective,Neutral,Calm,Casual,None,Low,Opinionated,None,None,None,Direct,Clear and Unambiguous,Assertive,None,None,None,Verified Facts,Social Issues
1465912571643547656,#bnwo #bbcsluthole #SayNoToRacism n#saynotowhitebois2021 #interracial n#sissy4life #fembois #cumdumpsn#BlackLivesMatter #sissy4life #fembois #cumdumpsnnðŸ…ðŸ…œ ðŸ…˜ ðŸ…•ðŸ…˜ðŸ…£ ðŸ…•ðŸ…žðŸ…¡ ðŸ…‘ðŸ…‘ðŸ…’? https://t.co/L89xUNtBE9,Racism,"Anti-racism, Interracial relations",Express feelings,Use of hashtags,None,"Racism, Interracial, Sissy4life, Fembois, Cumdump, BlackLivesMatter","ðŸ…ðŸ…œ, ðŸ…˜, ðŸ…•ðŸ…˜ðŸ…£, ðŸ…•ðŸ…žðŸ…¡, ðŸ…‘ðŸ…‘ðŸ…’","#bnwo, #bbcsluthole, #SayNoToRacism, #saynotowhitebois2021, #interracial, #sissy4life, #fembois, #cumdump, #BlackLivesMatter",,https://t.co/L89xUNtBE9,Strong,Highly Subjective,Mixed,Moderate,Casual,,Medium,Opinionated,None,Anger,None,Direct,Ambiguous,Aggressive,None,None,None,Unverified Claims,Social Issues
1465846368585629703,RT @megan_gfx: #Gamers! Get sick theme #badges for your gaming so HMU...n#twitch #smallstreamer #twitchstreamer #twitchaffiliate #BlackLivesMatter n@PromoteAMGamers @twitchpromoters @stream_caster @StreamerWall @rtsmallstreamsn@shoutgamers @promo_streams @SGH_RTs @wwwanpaus @RexRTs @sme_rt https://t.co/BfgD6avCEJ,Gaming,Gaming Badges,"To Inform, To Promote",None,Soft,"Gamers, theme badges, gaming, twitch, smallstreamer, twitchstreamer, twitchaffiliate, BlackLivesMatter",None,"Gamers, badges, twitch, smallstreamer, twitchstreamer, twitchaffiliate, BlackLivesMatter","PromoteAMGamers, twitchpromoters, stream_caster, StreamerWall, rtsmallstreams, shoutgamers, promo_streams, SGH_RTs, wwwanpaus, RexRTs, sme_rt",https://t.co/BfgD6avCEJ,Neutral,Objective,Neutral,Calm,Casual,Second person,Low,Factual,None,None,Present,Direct,Clear and Unambiguous,Assertive,None,None,None,Unverified Claims,Technology
1466011748574638088,In the Event Of nn#poetry #BlackLivesMatter nnhttps://t.co/cUg6RQBQw9,"Poetry, Social Issues",Black Lives Matter,To inform,None,None,"Event, Poetry, Black Lives Matter",None,"poetry, BlackLivesMatter",None,https://t.co/cUg6RQBQw9,Neutral,Objective,Neutral,Calm,Formal,None,Low,Factual,None,None,None,Direct,Clear and Unambiguous,Passive,None,None,None,Unverified Claims,Social Issues
1465905204931411970,G'night Witches ðŸ”¥nRest well ðŸ¥°n~ Luna n#lupus #autoimmune #invisibleillness #divination #elementalsÂ  #astrology #energy #Ancestors #ChronicIllnessWitch #sjogrens #MentalHealth #fibro #stargazer #believerinmagick #fknwarriorqueenGoddess   #advocate #cure #BlackLivesMatter #pride https://t.co/PrAI70wVHq,Health and Wellness,"Autoimmune diseases, Chronic Illness, Mental Health, Energy Healing, Astrology, Divination",Express feelings,None,None,"Witches, Rest well, Luna, lupus, autoimmune, invisibleillness, divination, elementals, astrology, energy, Ancestors, ChronicIllnessWitch, sjogrens, MentalHealth, fibro, stargazer, believerinmagick, fknwarriorqueenGoddess, advocate, cure, BlackLivesMatter, pride","ðŸ”¥, ðŸ¥°","#lupus, #autoimmune, #invisibleillness, #divination, #elementals, #astrology, #energy, #Ancestors, #ChronicIllnessWitch, #sjogrens, #MentalHealth, #fibro, #stargazer, #believerinmagick, #fknwarriorqueenGoddess, #advocate, #cure, #BlackLivesMatter, #pride",None,https://t.co/PrAI70wVHq,Neutral,Somewhat Subjective,Neutral,Moderate,Casual,None,Low,Opinionated,None,None,Present,Direct,Ambiguous or Vague,Passive,None,None,None,Unverified Claims,Health and Wellness
1465994287422836739,RT @LindaMi14118735: #America #BlackLivesMatter #BlackTwitter  #BlackHistoryMatters https://t.co/uamERLUjrT,Social Issues,Racial Equality,To Inform,None,None,"America, BlackLivesMatter, BlackTwitter, BlackHistoryMatters",None,"#America, #BlackLivesMatter, #BlackTwitter, #BlackHistoryMatters",@LindaMi14118735,https://t.co/uamERLUjrT,Moderate,Somewhat Subjective,Neutral,Calm,Semi-formal,None,Low,Opinionated,Left-leaning,None,None,Direct,Clear and Unambiguous,Passive,None,None,None,Unverified Claims,Social Issues
1465931357054406657,Tuesday Dab of the Day #BlackLivesMatter #DabUp #BeSafe https://t.co/ONLv4Vo0fT,Social Issues,"Black Lives Matter, Safety",To express support for the Black Lives Matter movement and advocate for safety,None,Soft,"Tuesday, Dab of the Day, Black Lives Matter, DabUp, BeSafe",None,"#BlackLivesMatter, #DabUp, #BeSafe",None,https://t.co/ONLv4Vo0fT,Neutral,Somewhat Subjective,Neutral,Calm,Casual,None,Low,Opinionated,None,None,Present,Direct,Clear and Unambiguous,Assertive,None,None,None,Unverified Claims,Social Issues
